a,b,c,y
731.0037067456956,-54.86628970127879,-45.58225990334836,170.65249749457743
259.447308037006,-659.4207386377637,-260.44118713855016,-503.6691204450967
557.6419336935571,506.2290470661635,-752.196215199207,-313.2010471016062
316.90051285195705,493.93326709515713,-679.6873251001546,-327.08718726859036
909.6784672335637,169.74478993332445,-681.0598054286245,-292.961254717441
148.18301855086293,431.2055475537504,85.26872412244575,350.26583741627525
-371.2535325376947,-136.17604490684164,-395.2168484871106,-587.0560484530964
858.557662356131,419.7349908833164,-615.180712844779,-119.12732995107716
235.42560329676667,799.3683772368013,-201.70413558098164,276.4552541363412
863.6669154260178,780.7580595774871,-279.4105471809065,398.85745441650965
-796.8671198062547,526.6860399925952,-536.9358562208424,-539.2152094932964
-145.03786892354515,-610.4703152917199,515.5536925460724,161.97257859236404
948.6236128469418,-402.71032780824885,200.0272992407231,314.8800062855793
259.41348262636825,-208.57799978282583,-399.9246430738816,-417.74248208983846
-978.0333301622966,-267.2150101527433,-825.3781678062799,-1284.9967829367502
-155.4173404733301,525.7673764497445,-35.669380681572875,175.40852738552266
-446.18357457779825,-171.76650817052666,297.8594287203764,63.24831644251365
827.0953959242806,93.73459439009252,720.3842708682866,1042.9500333714266
448.0912710641719,-671.5222294875493,-793.6379303451171,-980.0352880675011
59.27458209537508,198.41861549148507,990.3909435985977,1109.3584453761316
-388.9687063831027,-923.7630858262066,525.2586410990464,-66.2791372750912
-577.5779693966699,-177.98244115342027,-391.66760776651597,-673.1848181421161
779.5716265831948,-565.5143288655215,245.98827704982477,223.08832147812893
-124.0341114776653,372.72354705386556,-29.76543517076084,115.25163453028352
-495.169002381399,338.8653629956318,-301.40944737463315,-297.03310000395027
-640.1805952782067,-795.226882610717,-944.4494867477824,-1555.4564598125435
562.4875129921666,-762.5029342537699,-525.6595316794428,-719.4151611422723
-855.8600606222752,-236.64662252910216,-196.8275743256711,-600.4375724643138
130.8439293868405,338.42741583504835,-674.6432291230376,-461.8148780765666
-710.9946502835531,30.089875623581747,-798.3582512241359,-1020.3115301735294
864.1444084567242,-618.1961449485345,-248.43271163629367,-269.48264795831955
-972.1039386950192,688.3675823143303,411.16767730026777,431.31682222575984
-625.7606972184092,565.0445928232587,-240.87988376552346,-166.94448642669718
-758.1627355344025,39.17526673274051,-219.97094661187816,-453.1042250903087
581.3305255755586,71.9469255267702,-946.9367145251575,-717.186409903253
200.02638400758678,764.7759070746808,-995.5335747027732,-546.4701598295705
-257.1323329879651,520.3075504451704,190.51393088762984,364.95692844756
-82.5394158410619,615.1358851593664,-943.5371459919712,-663.4823420259752
-863.27326440507,-898.9657095983747,760.2026697571985,22.96206015632113
-889.526244126722,-271.02369424074607,66.8116973423073,-365.20889782030645
-271.2595632949317,-485.3237263780869,45.694588976158,-287.38712864452935
948.1070195014483,588.7578022996743,-323.3401188965297,287.07445542045696
131.08664400515067,-969.4938412009712,309.5293840133736,-131.52198858539512
-388.59815385886293,-441.2684776028857,742.4364592913789,392.2695025369818
-83.65265307364962,56.26568193985145,-135.33396415034088,-135.0853408716317
217.92272725094722,-965.8550272089834,362.43668633500056,-47.84991818584209
78.5979386161689,798.7767313047214,891.6051605819496,1317.1928391063666
-249.11005815163855,-472.1911582902103,-729.5713757645976,-1048.7036409602492
615.491918263506,338.63736605949794,341.3836056400353,715.8662614242863
-971.1145434822561,-803.1926985241345,-296.6985258602457,-1021.9997229497316
147.27885229909566,-271.01278827721285,886.7723153698062,800.358871997565
7.0107430669302175,-505.4869307424605,41.11305692308815,-209.29349409249872
45.39165320680081,348.44266066451814,910.4407774040271,1099.7926588052198
-80.16302106038495,-219.57351909971987,622.7748271194778,486.2670605494895
-659.3497137588724,-147.71157111004118,189.40372945526246,-104.23529401938227
470.2015753553785,-644.0978555691157,220.57120228966937,55.25613295690433
-783.2643485991873,736.5755924034588,359.84131115346395,467.04099115546427
122.74281711364733,-736.4440061203481,958.799343883612,631.4916131946536
-478.48152711552166,-250.5396037065808,-897.0178903323276,-1181.7815345574588
-941.8088979503698,612.6132576947527,909.0813331505626,901.4516626811491
-806.6724967909784,-456.0051599557571,-707.7469072419982,-1204.6403194835364
183.21448796299637,312.49469818049783,-115.77428755598305,101.54455752193131
-851.8953217468342,323.31241090729554,560.1016132273598,437.7927114320629
705.849839003524,-762.4550959648351,-156.73145548469108,-302.6757237992673
-527.6027717431402,948.8460106111781,220.23771883155746,518.7931335560999
712.7420282131181,-831.4946986735437,-595.2286723297509,-773.3953455954834
-407.7102167193467,604.306427494475,-74.96832503486985,91.28148313925206
-691.1815239072698,642.8611863106064,298.43782176875993,389.4745736216398
541.9910524329105,-241.57350187841814,-735.7422739843678,-675.8653407792734
-328.46289230840625,-714.3757457614793,723.919951361414,257.2444477112056
-853.2763313526093,-584.7366592437604,-967.3671881107053,-1544.1609615167888
333.1041822445268,-587.7460837264023,-794.2789390454243,-977.1172534937831
-24.289501143077928,-327.65990888405815,956.859888433781,784.933433610726
-732.120075436012,738.0778018791068,-874.529969826674,-749.531094032458
-372.6466301076264,630.7646826014136,789.2069626444008,980.3737605758988
-141.32121751805357,880.1913394873657,254.6182133971779,647.6068106348428
144.320917128563,223.04692800792122,470.5673211066685,630.1977574868167
24.261292828813566,747.4268878611931,7.5495959713014145,389.3501375115025
495.0932031310849,-378.07173045285265,315.87982901518785,291.87503149912317
-482.0475615620736,666.2990058340799,832.6389670251299,1005.1059494214787
-827.9514225462879,-528.2104075287166,985.8528895617585,445.76387828197096
-588.673271922182,918.1508114198125,-524.7304631451639,-261.8794814093183
303.2166256085825,708.9797025572991,340.32492968463634,795.88698949948
-99.99476675368089,897.5835910866112,757.4246604610571,1172.8848670864693
-809.2705615378511,-862.6516311252235,-338.7068513319356,-1039.7895207404977
654.9250809028727,86.09370751177312,-505.16549981636393,-243.81028575951981
-941.387979178169,931.0592897872496,-811.9082836393056,-660.1746318050705
589.3840949629298,-709.7023302919449,752.9188453472937,594.5290451889645
736.0141657590232,-201.5277303977416,625.3116692074018,769.8858592615387
620.4354131027444,-174.4893417545344,-482.3459290492169,-362.7787955589027
-286.14591856102663,-634.0649580340526,709.116186149731,296.7017342790292
-767.4533920235307,481.33216962073993,41.613470181801404,26.461757650994468
-775.9789048130956,-344.27183391508095,-676.3360700216816,-1107.1316219169207
623.3418899544856,51.46911734923492,-808.6531670228962,-575.1379783634502
-398.272780837543,233.9209843787155,-103.64444268119314,-119.44154410434972
-882.4719547193887,920.5688575519625,729.8339210322617,895.9610315684469
-465.241390354558,-660.0120595466401,848.7130636914101,363.6265704665706
-292.31343517322125,561.407686540414,-369.469621357444,-186.20358981164404
-990.7793996994592,-787.9334395966821,605.1275941420456,-119.09892555611516
-115.35671539297778,129.01202588122555,306.0726315808772,332.12640605716405
143.99652243382138,194.57715818935594,836.5526893225604,981.8401092285121
-886.41891940399,684.1140953460665,-466.97679894514783,-420.39272440677786
422.8186470789442,394.37616648243124,-273.0977178462937,65.02991442123668
410.3542310083776,-531.420606822947,-103.9247254370672,-232.8502851790815
818.770281991226,-724.5894089296487,539.0240904388531,449.6528133044375
-21.576357093777233,-541.3119481280127,-168.87530876797348,-446.7234018632389
-138.65393543555763,274.60138160806673,438.26457095374144,529.3472832792555
13.06103152730293,-782.0148693857394,452.7579762975056,66.10421878040353
735.6326740909929,23.43210940306608,-349.62443429712755,-92.69748823193022
-774.5638408896842,-811.1836157851835,705.4180372350229,41.63828237920302
801.6140689896451,661.9108173320333,-301.35925516806776,296.800843161164
409.8898326878241,45.856849585227565,-691.3981611404085,-531.8397921185202
748.3109090629657,-138.2860722071979,938.1118776924598,1118.405811276516
956.8916936313042,-788.656511808967,134.75037152683672,59.3860134994546
-699.3996296999927,439.3199813212382,418.67286311522025,405.1996438758418
-513.3301830149153,-765.9453931869975,-229.82603188702865,-783.9087894854991
-770.9058579735264,975.7918161403002,795.5940316881317,1026.5213204337729
-222.72170872697552,-916.546740889034,-733.6994353776381,-1266.2133753978135
615.6723115234204,-3.95686576972912,307.8809754951783,511.12664645145395
527.495954847592,116.48257280324742,-373.74503934496283,-139.6717679941418
-909.6208860686868,553.5590767792912,-602.0371432711404,-628.4645669043904
245.39275763713817,502.559857171412,496.09513960687764,829.1726540716297
-873.9663442730696,-793.7288505225728,-119.67057845004558,-807.8571184690219
-497.34773346060155,49.696796454852574,354.5660804074123,213.63190081463804
-519.0468922051664,-180.86640198502948,860.4080879068802,596.9592561793099
-373.67262266551495,82.74087141151949,-589.943706381591,-673.1308115643362
942.7909682734996,23.22566470068898,-816.4803733847891,-490.60388494327816
-56.77277307292127,738.589863300343,-899.9870790051747,-549.6164050459769
476.0734371887813,-318.74088590589554,-424.25782688438414,-424.9371241077381
7.176402076549266,-711.0777038349956,966.7355184663259,613.5888005743445
-68.32012028756913,-812.4464881136211,-164.42745845554123,-593.4240759415413
449.6315711976554,-235.05238366144556,-640.6447898720858,-608.2937913035901
467.9379896307105,-954.8721434656285,-29.97361423175596,-351.43035608766667
-689.1139015263946,538.7834053432202,-572.0691968808158,-532.3821280513371
-470.5222614373579,-799.2447274682747,547.0897205671749,-9.373396979415082
-524.6820009698936,-835.5585481031642,26.112036326472207,-566.5612380484077
-191.8577203023666,-285.09233544617166,-838.3719287118621,-1044.87066986907
-773.965340106129,346.16483507778867,-972.113381312735,-1057.0194104758837
-922.2267572522726,686.9779936113641,835.6343675436133,871.7144452652044
870.6603920930556,-460.42425640435965,-469.5763748476296,-409.56837235212424
-176.5863284653699,-193.8829494784145,-717.2280826459088,-873.0316668735727
244.95974777993433,423.65560734305313,600.2506432355083,893.7316961670128
-505.2907557827473,570.2567935372263,-175.38997409319438,-58.691829252163686
586.7341557993811,474.0849185907673,-719.8904380158573,-287.2699267873466
531.8383502036154,-495.01104738335823,-236.72242022382534,-306.9484938476327
-122.98912655463084,-224.5656323400616,393.6667544686427,240.3875627804016
159.03550281935532,843.258999773899,-764.049892631411,-289.40855847134316
263.5012511776722,548.046414107745,-881.697429528883,-519.8404720824532
243.28666313088343,780.7286104054465,204.8969884998478,676.3568480795321
585.2247193054941,-57.05957364837718,213.76015976941153,380.3052793803876
119.28995650677894,-943.660515004116,-668.2202482923917,-1100.2871869588569
-878.7710652964084,-602.5092410399711,961.6995916232429,367.52128267112124
-444.21699806486845,82.36435219567693,-597.122565990089,-704.0127225805401
485.9306505606221,-652.0068084780983,485.6251217040751,321.5986009852334
492.32559897093665,-888.2711650478878,382.58514082005036,102.55809128641864
-790.8249562004894,91.16185337516913,-224.6381446034427,-442.6655366493546
306.886842957269,-874.2459408871912,-888.1180748798525,-1222.9454310043584
616.836570703736,-955.1357484487284,-148.4542652967151,-420.4099492865006
-81.36704186357588,-357.6722708122611,-134.52912097522176,-340.48760366921096
495.7618217356303,878.4574423134616,519.7202577226285,1124.2029194579027
-978.6910508682673,-122.09068491202027,-582.2662533335208,-969.5419460789534
-732.5345911814786,133.7233658482187,52.21412400344798,-125.10239013293558
-469.8222021506191,-290.51553071481214,327.68169309005634,25.81652701577723
552.0713120031467,-336.81942321314966,-304.65611423966334,-289.04205517852256
661.2715213015538,596.9448045833833,70.5068871260155,589.4031298515583
-391.7446663157806,235.61390404591816,849.4159660162402,836.6413626006057
-936.552313807784,23.38092259886571,782.0354829449961,481.5418396418344
208.62068303192677,-838.3191602920224,909.313854643261,559.6945021745588
-414.26920587282484,-246.3396839340695,106.39428894374896,-154.86528831422743
-74.5491607309823,696.130562387938,16.7591746593298,339.974735609638
875.6802494712417,524.2739534976088,791.3647524806781,1345.3951457198964
-866.6353696021207,2.4307831514615827,-562.1648771041362,-849.8279420624455
684.9040117927977,142.04750012171826,570.0711523430564,869.3962396681815
814.5894094945452,-984.0259709465198,-662.5402184275442,-883.0234007359556
-599.5985522364813,9.537631603707496,519.245409102308,324.14804082533465
635.220234734499,-22.336809816115647,-354.4134844405198,-153.84181110374467
-633.4680826864944,-232.30136347424718,626.0885430069266,298.7818337076382
-213.52286441206218,659.6371694374957,945.6817432289531,1204.3260398103469
-783.7090748751457,488.0891126701913,750.8414446549275,733.649642698308
400.2479582701462,621.9313079323238,-55.219132437996905,389.16250761821374
638.5177397054076,-818.793850728142,-667.5933530356613,-864.1510318312629
246.76219236908673,-874.799555571268,125.86751284205843,-229.2782008205467
806.4955499687969,776.2219477897106,321.2336279911897,978.176451875644
-173.51238197230032,-305.53877162085485,-359.4905502677466,-570.0973967356074
657.075952637091,-248.24862147887063,-77.0517192028608,17.849287603400867
-266.14378131387934,-913.3269556891861,135.13712798245888,-410.24094363342726
-540.1080934678562,-840.9455420526426,-721.3079478338311,-1321.8167500161044
-213.4956282404288,493.3872858768939,-863.7314823458238,-688.2030488208532
571.0084383977228,269.9778143768626,369.09548902215033,694.420542343156
-615.1169561568943,-548.4343617773984,718.3017860571342,239.0456197828036
-921.5304613528131,-296.6587143327064,618.309745977916,162.80356836062518
262.0358233792331,750.6946562142712,-722.0825420789756,-259.3899395120957
-247.99723981781767,-177.837800509899,671.8074866569543,500.2228397960656
945.3940307050045,-281.5849280339953,-950.6836632058802,-776.344783654543
226.01214015560936,891.7141347641593,719.8928969781603,1241.0873444121096
-600.6111537066749,315.154111764341,-630.4931422138225,-673.1198042338768
842.4375627754764,407.600677969323,955.4080962403102,1440.0209561501306
215.9103769642354,-288.4921446494852,-230.47126454066097,-302.74721121065846
-965.3894501412641,-782.8450915823208,315.7295035774241,-397.48952559415767
-933.8819330011072,676.017689138177,-738.3053830154,-711.5905161133472
-128.28811008960201,65.97425353331778,590.9250292699496,581.149452673408
87.49083045781572,-592.4809213575872,-865.1022377133754,-1132.179088239564
-754.2569424122676,272.7775162055657,662.8318087609009,547.8015860595947
-459.38803275229054,-27.950953412053195,988.4171741410896,821.3123531842995
826.4681864704521,335.21397800146156,-570.3364642080733,-127.24007971719179
982.2553007075012,711.6105086918242,-286.38441703505873,396.8392708800204
902.2081346492312,-574.4922531678219,13.997090792665404,27.48700909183151
770.745090330664,523.0287279547724,-41.87254588643509,476.55684820117244
-595.5824726058961,-419.08062428141227,750.2429568688335,342.1751538594953
10.365722838518536,-395.87197529856485,-564.2521701790693,-758.7329168821789
382.94400913254185,554.0395756727778,-505.6911714594259,-101.02338057885636
691.6135586563701,209.4745792668084,-16.597655918617647,318.67748660024324
666.5468658862048,-527.1208602912956,181.50912525420767,140.13098373729486
-631.4554276460183,220.4920962675585,204.24867193120326,104.00957751630973
-211.59310420467546,732.9095683602372,645.9591742609898,941.8829237062167
-325.4804676893699,629.3916512622916,653.6690249103615,859.8713613117172
6.977306068673101,262.51309681444786,-778.3060847608258,-644.7237676640441
214.88558023613814,463.2830540865093,666.1881249582393,969.4581787468734
-37.88109329207475,-254.45118222704457,805.2881115741382,665.4354893632577
-194.65362190131043,300.5996128883403,762.1025922289909,847.5178580393908
744.936024952214,876.6106884998576,-600.7586681242374,85.8586844430961
-907.2520828246855,442.75112433450386,-599.8434614013528,-680.8852601756628
321.74390595863315,-678.4368298823211,-137.61265666813176,-369.5831029564146
-594.4982473015723,698.5954812019522,853.1652391679022,1004.2968973350208
-705.4260978740874,-510.76115052813776,538.8207021152782,48.298094226513506
-704.6330562758451,686.1172305999664,908.0323896127459,1016.2133194874474
-257.7536310530131,367.5105128937014,-255.3822327783471,-157.5448533491674
-600.2599159970455,-637.9513201382119,974.7378834102778,455.67558467549003
50.34799246284865,-737.4670176369436,151.22516308455647,-200.72568157963246
865.0472310379262,343.89205969788395,33.768400162930675,494.06350702451465
-250.24594905420702,592.5273555984841,116.23531447560526,329.083675923445
-992.9785562195588,-330.8726924978214,670.4492402821968,174.02004196009986
420.30770026838354,855.4575404482669,667.3725510797374,1235.2038880599987
-524.7591925400177,521.8611486341397,-977.2792464622304,-891.2684029918331
-408.78557836467303,879.1555687289492,-223.75011922043336,79.56580568915024
-964.1082405125401,-707.515527910966,-794.8609661212622,-1469.9881435809255
-371.1538913616113,118.2779015321587,-873.5880285138167,-938.1670415349411
-121.46784979106951,-134.12582650535956,921.3614733749246,813.8092768585549
195.66682092395376,110.53169740595649,497.9991402715448,618.4872626158409
-827.5227718890375,-832.4786147397402,-69.72463588391895,-761.8048672168015
486.3301118000634,305.5590404523625,499.0298492440811,813.9194067369501
-162.12062182226555,-968.4779048749094,609.953059305923,71.67389959437979
985.3421176460274,-150.18800705550552,804.9024197683582,1058.2557887892815
-561.3327954827957,438.772703263993,618.4260445492821,650.70146435368
-241.71503024514698,803.517106713342,246.62231080520996,567.8091874134986
882.6119711887254,-690.8584883828516,590.6857024877693,539.4604486925853
-359.635730688501,-880.598188294689,-532.1748166450607,-1092.352487688572
864.029701371159,-627.1775646381707,-890.189325696874,-915.7682075589064
169.74997111485982,-556.7020313633291,99.16063466552782,-122.60705731118344
672.2957550563215,521.3694473799255,861.7168314169637,1346.5001401257002
534.7833803611522,416.62193844814783,-194.34691732720682,192.22517868391785
38.09898889508736,894.6727842147004,910.7352620417198,1370.7713171140992
738.667867264975,-255.2768586235934,-259.2651271201685,-140.68093401030683
107.2561942619925,246.2973262177984,861.9816381060912,1020.8823659689879
-263.10344626591916,741.9062897500278,-470.36059337994266,-187.10859726023517
-402.73402328600196,-857.1922031294201,47.641928347240764,-515.1988476461366
688.8425057685643,-329.79960138992976,601.0887987502279,665.8031666447843
-435.25935016444373,-185.98344321030004,-399.9796826084936,-638.0578542684581
808.1929476388227,766.1896478434232,513.3780899788039,1165.8705631134565
-241.23866089968192,185.01686672661094,-569.0935543992686,-556.9980080025238
-527.7237644782866,306.17675559869804,501.1788771891818,478.3593334957686
-552.7951718504542,937.213744549301,-195.8248145806316,88.51700041053424
416.8492143617625,681.8948227284625,163.52811198939276,643.4252614742114
889.9958953821131,331.23467781984823,-747.8456197378277,-285.56298236719925
-508.09477253908074,841.3516266514523,-356.49626169966336,-105.1853725536308
376.1422176111537,-291.5152192188473,-234.8922910102358,-255.2691614159415
-551.487210551327,-178.52226840001276,-542.57384016609,-815.6640445498721
-894.0401477874094,-54.748391927888406,371.25297127822,45.86539271847262
-145.08350378357875,-570.1500855108519,-201.09441956027376,-534.5306302435594
-862.9029185535688,-836.359134168346,-345.1839689386536,-1050.9978422073498
-910.3949634013763,-181.45885306331502,116.1617084466543,-278.032705885462
-633.4234019552855,49.8526865525148,-50.7194803680984,-236.93427107693617
-716.9602535089552,206.27188338280394,-619.4866296223995,-755.3374391006494
-713.9513045167312,287.86449903479524,37.43516668032544,-56.616351974520654
664.6423348937797,-244.58182833019396,-829.9603786562994,-730.7038478568032
-81.64159798849391,-175.05443614586056,598.8349042607733,484.0938201916784
-396.4564656255511,-331.1493806050953,527.5600210595087,229.833175548444
-638.3500203523506,-64.91754138622935,-40.35567004191637,-285.59778085248126
641.2170970221416,-941.1985595316261,-194.10011706664318,-450.9603644917424
720.8787832365988,868.382421704147,-299.99207318136985,374.4920654162365
-966.5870270256518,257.61091762995784,526.2961864291074,332.90596956886907
789.6395343032927,-769.229770910089,503.5870576161192,382.1853502621723
-978.4823261133675,549.5458842321375,-854.6238919295495,-906.0117251846033
-302.50499603136154,964.1054145989046,892.6689724638411,1273.886681086173
-825.6492508834674,649.8440623908132,-923.951728347685,-874.2461141134343
-552.2267362180611,825.0514362563283,756.8803633757727,985.3305027645832
101.58785950892502,184.7039664408826,349.2555920941513,475.470195150901
861.6190225182954,255.92554590622694,-330.47965001605144,84.68946377649382
-17.98890477631403,-419.63885842811317,-285.91046640026343,-501.72619720642473
812.7664285983974,926.1595519962925,615.3689408760108,1349.3708597402895
502.10089906885287,414.69284266679506,835.642804857571,1210.3561925472527
-296.6288156318875,-299.9082570128269,179.84313948064346,-68.98726090306582
-428.7796202360141,-956.084608895841,626.5095906733789,5.540746146786956
-162.44448905593663,764.3418821152748,592.9576964211365,920.9804744601283
-709.6900578048944,882.2752417822019,-53.76627054396363,150.80799774550582
991.7935225199467,-485.65510055142556,997.1710615640429,1084.9413521283125
-665.8417701785236,100.6230162431873,-581.7911164944583,-753.4268650990392
-518.2782423825843,995.9166421706032,953.9751780256106,1279.174084983384
-853.8071292982603,-852.6992795905857,-476.2121066944243,-1187.1641229224704
408.2672066226071,-933.8564269456202,844.0711870302075,513.2320424315998
-525.2687998948618,349.1174091409009,-52.74821415604674,-53.279109550550224
148.6934261015856,196.93141432312086,-187.80691197312876,-39.776729444373125
-617.1664339198182,914.204077425135,-332.4900167804419,-81.11012270781383
-500.75223164633974,-366.54002553558485,-428.89803240328024,-779.0854557198526
38.302721850967146,918.5764813354933,-730.5461332994172,-258.49031868134807
380.5661707898528,594.0622340954656,-307.7181144458432,116.16839286517389
-846.3696618626775,121.5153264516432,433.4956175191303,212.13006012405938
958.8945143695669,-180.24381275401356,962.7538380031242,1192.263436415973
-49.20203114081062,-865.2699474968874,444.7834095522967,-4.252241243083898
-28.35383974189608,-217.03810006184904,-648.673370799374,-766.6437007442638
-197.65682924140776,40.42415990340464,279.4772067903398,233.80367699490617
-760.9514817106871,-126.79176168889694,540.3883332406331,223.34195849262224
920.6149399902386,381.6169054397337,-537.8433984898204,-40.163299106540684
-941.820734286462,391.2242303125588,589.3145027570652,470.9863731511906
135.78365321082902,170.04434218228357,521.1731511716853,651.45653999977
89.9030705553389,-598.7483651738903,436.823098893984,167.41660649215186
737.2574208803833,-822.8964140380299,20.11969548567197,-145.57603790654855
445.56262911586714,968.4849983497018,769.1749837618397,1401.938359308646
737.3097846669341,758.6418062143393,918.7919803167372,1543.882811646218
367.82278918137126,-301.13673670824187,-721.376179613779,-749.3369515741094
837.1650722105628,-28.872987178247627,-263.4342941498178,1.184236331245994
-216.6673982498994,-193.96717226346198,-68.65006875337417,-237.85612096840492
-921.888856698142,63.47826757974849,682.4911118430093,406.9339600668362
-454.94300646225463,78.0785248111481,-7.842734029283292,-120.45114044446078
947.2253678605332,417.49184281928433,-599.8776565267069,-75.38994583022031
682.9630572381964,597.5356942768465,800.6935973237921,1327.1157968749476
-98.2715402266299,144.21504796684258,394.5568124050519,433.9071563129299
34.23197079949796,-186.22779047616382,577.6348370611104,495.9315987561945
247.67073461780546,-191.2153457552273,-176.51958601366744,-189.5703473520126
-632.805292050878,503.6010657997151,-780.069593026429,-739.2041574768641
-195.99847828838188,-439.0808793046681,-752.0398526471313,-1036.9131183955926
950.6323986115963,-338.9726292208221,-354.7728765492533,-207.3817249557989
380.565833987366,-257.9206968994239,-694.0092035946974,-696.1142740486206
-592.675265005089,-858.9434942541951,-836.1251628033417,-1463.1553315988021
-877.9734325597688,-840.2355648138471,788.0297053018182,75.25411204163848
792.1937962469437,-239.35483124059795,570.5192827031071,714.9064658317893
291.24908781337626,754.4392241920914,-46.14728303884965,428.1553583283215
345.2114505622128,-1.1435184074811104,-339.1073022902136,-224.60857797321657
-637.7495348262519,-433.7448425112158,-463.35856583707823,-892.8141653681033
590.4143939268304,141.71673113323936,117.4120559957903,385.07521953802006
-154.25039949081622,907.7357019039248,-732.943259282109,-330.49220816041867
-714.720003940803,860.5994819978591,636.5034377930995,828.5631774784279
232.03566677826416,519.8208414865323,-334.77658375603926,2.4790592466483043
-273.2629213202242,-843.6021358876959,-346.7114862175091,-859.6001946014318
-906.9816546798208,153.09692387265568,666.1983466612955,440.4195903710165
-989.4795885108283,501.8408530622098,-553.4399346497132,-632.3460376222178
700.7280461557436,442.2255161870705,-485.1184209943658,-30.429647515582673
754.134298727141,923.676742513095,284.7420906006862,997.9585614329472
901.850959680153,-531.7823093600455,-413.5439235726657,-378.81809169263744
272.5197349699997,650.8249747821744,261.19357004248536,677.4459690902393
-503.4575388747828,-568.9952412807806,78.98944785340905,-373.32735241190886
-953.7147730373008,-122.72372272106452,-872.8574569886011,-1252.1242426949004
-379.2007851422974,-305.074682645249,997.1829953377344,718.2453923010108
-840.4814461296157,398.8342061725168,-141.83108196571732,-222.57446092266414
-69.78369586022097,-887.70318402207,-168.29473369947755,-635.4075576639195
-384.06853786898034,250.35327213219375,-808.70992439251,-811.5561342827399
-186.75575287418474,-127.93837249379567,817.0694144953263,690.8483106237002
-442.430312163218,874.9013469920776,616.2860719959992,906.2599747709654
941.3132521543862,426.4619667839079,-862.512853265353,-335.510785821937
738.2130923302707,227.85271473046237,-391.1354824281783,-31.138094286190217
-307.807967006642,287.28080596209156,958.5304821325574,999.5682294447226
348.7144896095126,-696.8908256983857,651.4453517331312,419.2381020871093
-400.03208857030654,-771.4500841261838,803.7454947763283,284.67642318980086
666.068994842818,33.220307133949746,813.3942765354086,1052.0274283833228
422.60425944356643,-18.11962771001822,914.8768072871358,1046.6850799133156
401.55122349722,-209.5001272363479,540.0052665284047,569.1056107426374
-156.37287881939437,-848.6338846639189,159.5838824803027,-316.8573527914549
29.042255203408786,7.900474995030891,63.269492170585636,76.90048140257068
307.38121012447004,-671.9207601896682,282.02567762207127,48.52570090206054
-654.90583620185,-967.1919209273998,-19.11809558239304,-721.0160014467097
-16.91008049226707,-685.1133509140523,699.541163764804,351.3477948103555
593.5942520743429,662.5708428325486,-351.007358546983,178.14281356073886
559.6285553951263,917.4553048961293,399.3196929619089,1044.590197208349
580.2874531813136,774.6766172435828,-376.91176729442486,203.85569238780442
915.9859597540421,-290.7580064857784,-439.1254219275256,-279.1757719190675
90.98159158491967,-805.410073040207,358.65673337909857,-13.72110594603169
242.5070604858554,138.1975990288695,-687.3834028207821,-537.448916477729
583.4120041711019,-975.2787928466247,-767.9194826190574,-1061.088210985336
604.876511527996,-849.4061547180745,-385.05922834861565,-608.1368018649875
-397.9807387493273,-254.32679733245095,-959.7542535228167,-1219.5778984388178
502.242670532014,-592.8420822886721,392.52537136775186,263.51855373408716
276.749437586436,920.4830843969521,655.3757951702542,1207.8671498975423
-661.8858633179884,-377.5236920248699,995.9079144533175,586.5174473348865
-48.40639806766501,91.21618203047342,-925.7850744875535,-896.3124494948719
-225.6200248463614,-814.3177765485511,834.0035296155813,351.6379663925186
-713.5538456550073,695.0214840775748,-393.21479290481,-283.55533275102505
-703.3133891263315,79.21386735876717,-25.673746765216833,-220.50460946127703
-461.3612997757508,-134.63289247139915,-84.93933749077235,-306.0428836517222
-222.10371732850297,62.68117397517244,-991.7207313745627,-1034.4147168298107
-572.0735193329833,440.9531672650983,-592.2689236484715,-562.4835131269168
365.5925839227448,-438.63982945794805,-869.7109764011007,-967.1666964891598
-336.14237363907876,17.54184143907662,-853.1594165244059,-956.4359536845603
968.9541380449984,-749.4308127778164,927.7953018590238,876.0646081517817
300.4722689157202,897.1188229064603,-985.0073415839051,-436.2905071587682
509.0745664753133,-504.1683070992979,-515.2277911739711,-597.6204225651824
88.16976255897998,542.7281810824629,-390.7364910328008,-89.982479638576
-312.75278336768554,66.71400064295949,416.63020292215447,345.7362754544057
7.886174674073686,645.4063632002965,713.4064410814835,1038.7383475729896
-371.2353285678955,892.0689877586055,608.493592030341,930.7829763870119
-728.7408518001228,-763.9078780758487,71.8554524728138,-553.0121038318181
360.98309750030717,288.4443245585462,869.6125251757519,1134.162386621794
407.5600933109547,26.87657588458933,63.49277506478393,212.78442744406348
-672.3023140619271,390.13210518147935,345.46252331935375,316.4278045561177
83.31139305721672,-768.369980576719,-586.7973954662841,-943.211921402238
99.16247044374609,572.317110611589,-264.8578779179511,54.35483420242543
-796.120299667363,-108.15917982172789,-194.32897619448067,-513.781999327799
-660.334995252073,-562.9219968944368,933.5985750295204,432.0259114982776
424.5410475779124,-561.8210192578912,771.906874023807,632.5100469208322
-930.5462668475913,-161.28766537305705,199.12766128358953,-191.6982603521361
-973.0605680016093,-650.8599134578026,90.93997796429426,-558.8435014318101
926.8593042480265,354.35923678523113,892.7357709741927,1378.8684907828172
-586.9476993333967,-305.60579850287263,-287.4393128958293,-635.8914452583978
-383.259739806731,-823.5073653546772,322.4655473459436,-217.0413819336386
